shortcode,caption,upload_time,num_likes,num_comments,is_video,video_views,url
CGwURuRj7UC,"Good over evil. Right over wrong. 🏹 Celebrate the spirit of Dussehra and end the cash era! Choose FamPay over cash! 

#FamPay #GetFamPaid #Dussehra #Dussera #HappyDussehra #GoodOverEvil #Dussehra2020",2020-10-25 11:04:34+05:30,1261,25,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/122286984_792543888161901_6943745406744714142_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=EIINyu-MR38AX-sCaPQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjQyNzUyOTM3ODAwMDc3ODQ5OA%3D%3D.2-ccb7-5&oh=00_AfCqpp--JI35WmOJwjfxPYWTinflKR-dPRlz5owdGTlvCw&oe=64490460&_nc_sid=30a2ef
CGZZR5wDeMX,"In a food mood? Probably 'cause it's World Food Day. 😋

Order to your heart's content from wherever you like - FamCard's there to take care of your bills.

Whatever the food, whichever the mood, FamCard's got you covered for goooood. ❤️

#FamPay #GetFampaid #WorldFoodDay #GoodFoodGoodMood #Swiggy #Zomato #BigBasket #Dunzo #FoodIsLife",2020-10-16 13:25:45+05:30,1593,24,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/121658401_720556668539738_3447145775057473499_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Tu2lmuIZaIIAX8vNUUb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfABxhqaO_LQoqRdf64Nc_h7wXvx4j6nq2GmgVUAkUNMOA&oe=64496AB0&_nc_sid=86f79a
CGYAo6DjPD2,"Presenting the one and only @tanmaybhat Among Us! Bot to you by FamPay. 😉

Exclusive offer for #TheBotArmy, head over to the FamPay app now! 🚀

#FamPay #FamCard #GetFamPaid #tanmaybhat #BotArmy #ForTeens #ForTeenagers",2020-10-16 00:31:34+05:30,5098,83,True,51950,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/121552000_715282112665923_6554365051796614626_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=C_Ige0GFxzcAX9IN2O9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAJW_QgPMHi6s0bvv2p-ag7VD5-nXyPeFYZe5_2eNhXzg&oe=64465D02&_nc_sid=86f79a
CGWuXnojm9g,"Tag the Mr Makhan of your class.🧈😂

#FamPay #GetFamPaid #WorldStudentsDay #StudentsDay #OnlineClasses #SchoolFromHome",2020-10-15 12:32:18+05:30,2095,59,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/121624760_354742059292171_7534466441725220495_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=AWPzROLanw4AX82fCvE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAhZl2Eu--aobLPZGW5In_Myb1O_IJwSyORxW8r9qJIYw&oe=644ACD15&_nc_sid=86f79a
CFH1YmmhXkF,"Cluttered, worn-out, trash filled wallets are SO 2019. 😏

Switch to the FamCard and make more space for what's important to you. 

Sign up on the FamPay app and order your FamCard now!

#GetFamPaid #FamPay #FamPaid #FamCard #MyFamCard #NumberlessCard #WhatsInYourWallet #PreandPost",2020-09-14 21:13:36+05:30,1141,15,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/119449607_1444766295719990_6934680768048042293_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=55fZeEVtzqAAX-e8aII&edm=APU89FABAAAA&ccb=7-5&oh=00_AfATZ6nWOlUAkNgUmbSNOrxBVrGSnDxv4fMpV-rOmeGkqg&oe=64490253&_nc_sid=86f79a
CE6u4CzhsCP,"Let's be real, we learnt more about our family during demonetisation than we did our entire lives 😂

It's best to gear up with a FamCard before this happens again, eh? 😛

#FamPay #GetFamPaid #FamCard #Dictionary #UrbanDictionary #Teenology #Demonetisation #IndianMemes",2020-09-09 19:11:49+05:30,658,14,True,6193,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/118932700_1455281437991020_4881299641875558421_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kV00EDj2LGcAX-Iem5N&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC2no1MIpJq41x1t_5JFmlYkzMqy1IICdf7kUKNrtB6yw&oe=644691CA&_nc_sid=86f79a
CEv0XCRBiH_,"Share this message and video with all your friends :)

Dear teachers,

Sometimes you make us speechless, but sometimes you make us pour our hearts out. We owe you for more than one can put into words. You made us the thinkers and leaders that we are today, and for that we are grateful.

As much as we would have liked to celebrate this day with you in person, here's our way of letting you know that we appreciate you, for all that you have done for us.

On behalf of all the students, we wish you the Happiest Teacher's Day.♥️

All our love,
Friends of Fam

#FamPay #HapyyTeachersDay #TeachersDay #TeacherAppreciation #ThankyouTeachers #TeachersDay2020 #GetFamPaid #TeachersDaySpecial #TributeToTeachers",2020-09-05 13:24:03+05:30,1000,60,True,11866,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/118767350_711724169383664_5249041035016514597_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=LVk4iaDh2XoAX-src6M&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDBtWr04deLqgqNu0aKFgKLN10hQqETannU3O-p3I76uA&oe=6446D22E&_nc_sid=86f79a
CELoEISBwre,"You can't blame Lord Ganesha, modaks are just too delicious! 😋 What's something you would spend too much on that would annoy your parents? 

Stay safe and have a happy Ganesh Chaturthi!

#FamPay #GetFamPaid #GaneshChaturthi #HappyGaneshChaturthi #GanpatiBappaMorya",2020-08-22 12:02:47+05:30,673,11,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/118176512_130485565414693_4591808740209699196_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=KWv_8Rjt50sAX8cb9sj&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM4MTE3MzAzMzYyNjE3NjIyMg%3D%3D.2-ccb7-5&oh=00_AfAZuVK80LLgMw9HPPWPvn3HQicd6Kgp2tLjmBKbkCx7wg&oe=64494796&_nc_sid=30a2ef
CDwByZthkHQ,"Heyo! Back when quarantine wasn't the norm, FamPay hit the streets to dig out the secrets in your relationship - WITH MONEY 💸

Let's just say that people were exposed, friendships were tested, and truths were revealed.😲

See for yourself!

Warning: This video may make you miss candid face-face conversations. 🥺

🎤 @dishfishh 

#FamPayIndia #GetFamPaid #Teenology #JustTeenThings #StreetInterview #FamPay",2020-08-11 18:50:33+05:30,858,14,True,9913,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/117414874_351506826245850_4944583977035285089_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Ocog0v0oLBMAX8sPQAW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDLTviGXrPdSnW53kL5KQnd-fb-Qd0LfF-RxWjB3OWWww&oe=64469D18&_nc_sid=86f79a
CDg1z5kh6_H,"Batch of 2020, what's that feeling like?
Tell us in the comments below with an emoji 👇

#FamPay #GetFamPaid #Dictionary #UrbanDictionary #JustTeenThings #Teenology #BoardExams #BoardExams2020",2020-08-05 21:15:33+05:30,648,12,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/117233903_291053598821859_5052581693775757785_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=eKwsfKVr4JwAX8BDkDr&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM2OTEzMDA2Njk3MTQzOTA0Nw%3D%3D.2-ccb7-5&oh=00_AfAT-4a5Kms5IoBlsIedA2gqU4lHb1qGGD12jW6KrjBzxQ&oe=64497F44&_nc_sid=30a2ef
CDavQwxBvQK,"You love them, you hate them. But you cannot live without them. 😛

This Rakshabandhan, we celebrate the Tom and Jerry relationship between siblings!

Despite the endless fights and pranks, there's no one else who'll have your back the way a sibling would. 🤗

Happy Raksha Bandhan!

#FamPay #GetFampaid #HappyRakshaBandhan #RakshaBandhan",2020-08-03 12:31:58+05:30,780,26,True,13302,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/116434988_979780672470505_736475830587337565_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=WA5tkLvGcuIAX87qanV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDnngmPDteqEUsJSiP32D-1IW28B4NSOe3rZLeo53HzHg&oe=6446ACC1&_nc_sid=86f79a
CDL-e-rhfgu,"The FamCard is more awaited than Fridays 💃
More chill than Netflix 📺 
And more loyal than a puppy 🐕

Add more depictions in the comments below!

Be a trend-setter with the FamCard. Download the app now.

#GetFamPaid #FamCard #Numberless #DebitCard #Teens",2020-07-28 18:47:18+05:30,800,23,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/116724878_2526403197506251_905481870657682324_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=S6sec4tB9EkAX_N4N2R&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM2MzI1NzIzNzI1NjE0MDg0Ng%3D%3D.2-ccb7-5&oh=00_AfDarf65QUYhbiKnHJSAVMfeIr6Hxs5-CmOpyT1E15Wrug&oe=6449ADE7&_nc_sid=30a2ef
CC8jMHEFF2w,"Unlock the superpower of being cashless with your friendly neighbourhood FamCard and become the superhero among all your friends!

FamCard will be swinging through the web and swiping across your city soon.

Download now to get yours!

#FamPay #FamCard #GetFamPaid #DigitalPayments  #DebitCard #Teens #Numberless",2020-07-22 19:00:13+05:30,651,24,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/111715728_107459984299779_3695970094070338778_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8qv6L6wKiGoAX9CQ64O&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM1ODkxNTA2ODY4MTU0MzA4OA%3D%3D.2-ccb7-5&oh=00_AfAdMffN0rnyUIOfCLlBfoVaQ2aCP6wEVx_Z-t4oco8l9Q&oe=644A0494&_nc_sid=30a2ef
CC0zPQihcDF,"This summer, we virtually welcomed an amazing bunch of teens to our community who quickly blended with our Fam!

From super fun activities like photoshoots, or turning into Youtubers, getting mentored by seriously smart folks or testing out features before anyone else could- we worked to build an experience like none other!

A huge shoutout to our amazing brand ambassadors for their enthusiasm and efforts in taking FamPay closer to the Teens of India.

And we're just getting started- we have many more exciting brand campaigns, videos, exclusive webinars and perks for you to enjoy. 

If you also want to be a brand ambassador, check out the link in bio and apply now!

#FamPay #GetFamPaid #Teenfluencers #DigitalPayments #Teens",2020-07-19 18:46:44+05:30,996,49,True,18661,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/110023605_1575160135976944_8928673455365952236_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=nNHRnstYkc4AX9s4sSQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA1WJn1-oZoYTcNQKJ6YSmUz_zn3slqL_C8-zdtMuB0uw&oe=6446D4EF&_nc_sid=86f79a
CCtiNKvBkDX,"Hey! Let me introduce myself. I am FamCard and I am India’s first numberless card. 😁

I love to make friends with teenagers and have taken the black. 😎

Time to break the ice! Comment #HiFamCard and I’ll reveal a secret about myself 😉

#GetFamPaid #FamCard #Numberless #DebitCard #Teens",2020-07-16 23:02:59+05:30,1039,164,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/107460577_153814346281705_4157878350264048422_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TVxdUX88CQ0AX-wJelf&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM1NDY4ODYxODY0NTU2OTc1MQ%3D%3D.2-ccb7-5&oh=00_AfDxRQjo1N0F_NV2VxMmna2XvzhGIEYyfM7UIBoDlxJv5w&oe=644916CF&_nc_sid=30a2ef
CClw6Xeh-Wh,"It’s never too early to start making some profit and build savings. If you’re a teen with some hustle, internet and free time, you can start making money moves. 💰💳

Tag that friend who’s a teen hustler 💪🏼

Want some inspiration? Here are 5 unique ways you can make money as a teenager!

#FamPay #GetFamPaid #JustTeenThings #Hustle #Teenpreneur #PocketMoney #TeenLife",2020-07-13 22:37:33+05:30,646,7,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/107460994_159613765656419_8090314442457259198_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=XcmTDD4uRmQAX_6a6wq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBq9KdwxRmJmyCf_r1cz6ymt9f_gvcsFOBgEU3qMl5RBA&oe=64491C25&_nc_sid=86f79a
CCaYGFchBug,"Can you guess the highest ever exchange rate with the dollar 💵?

#FamPay #GetFamPaid #DidYouKnow #DigitalPayments #PayWithFam #FunFact #Finance101 #Facts",2020-07-09 12:29:03+05:30,749,13,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/107451279_950640898696601_2110668014537657140_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ox4een04zwMAX-uDHol&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM0OTI5NjEyNjkwNzM5MDg4MA%3D%3D.2-ccb7-5&oh=00_AfCbE5ccpBkDYCyRL8AtrAYcrNz4tnI4sLS-4J0EW07qiw&oe=644AAEC3&_nc_sid=30a2ef
CCJCPGGh3yc,"Don't forget that the waiters are judging you!

Share your most embarrassing tipping experience in the comments below.

P.S. We mean no offense to the Baniyas out there!

#FamPay #GetFamPaid #Dictionary #UrbanDictionary #JustTeenThings #PunsForDays #Teenology #Relatable",2020-07-02 18:50:58+05:30,465,6,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/106547750_1590494404432391_1051503161556298780_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sKdURNHIVnkAX-Zlz6Y&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjM0NDQxNDkxNDQ2MDIyMDU3Mg%3D%3D.2-ccb7-5&oh=00_AfBmahFRLwxTi_Fh7GfpYbJ6zJnjpMCvXviLudZQkbqsuQ&oe=644A3661&_nc_sid=30a2ef
CB5mcUoBMay,"When Gia got her pocket money, she didn’t just save it, she doubled it with FamPay's #SavingsChallenge!

You can win too! All you have to do is download FamPay, save daily for 10 days and spin our rewards wheel.

What are you waiting for? Download FamPay now. Link in Bio!

#FamPay #SaveTheStreak #GetFamPaid #DoubleMyMoney #SpinTheWheel #ContestAlert",2020-06-26 18:59:29+05:30,582,20,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/105988898_166785981518609_9195885476659420478_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ng60GhBAWd4AX94Pb4p&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB8WHeyDh3JYP7b7spDMxMnHK7-J8YmnTm4ZvLH7aMz9A&oe=6446AC40&_nc_sid=86f79a
CBsO6hTh3Ve,"To celebrate Father's Day, we played a fun little game with some of out #FriendsOfFam and their dads.

Let's find out how how well they know each other! We're on #TeamDad. What about you?

Video credits: @anmol.0614

#FamPay #FathersDay #GetFamPaid",2020-06-21 14:34:30+05:30,540,7,True,5250,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/104408122_715375562340832_494348795145269409_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=VPcz6g8kZE4AX8hWFCQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAr1865gri8iyvKynGLkxacDSiUpN00c-jysEmpJ9Lj5Q&oe=6446C830&_nc_sid=86f79a
CBqY77tB7ql,"We're sure that you've faced this and boy is it a bummer. 😣

What's been bumming you out this year? Tell us in the comments below and let's get through 2020 together 💪

#FamPay #GetFamPaid #JustTeenThings #SchoolLife #2020Memes #SchoolDays #TeensRelate",2020-06-20 21:12:52+05:30,512,4,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/104653234_664478574103911_1475195651853971850_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=0EB0uHXThvwAX-9ifWh&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjMzNTc4OTAyODQxNjY2NjI3Nw%3D%3D.2-ccb7-5&oh=00_AfDdOJnJRvzc1OIdhJeCGKWkN3jJXrASlwQafK1pN0webQ&oe=64491FB0&_nc_sid=30a2ef
CBgIqPSB5PT,"Tell us the biggest jackpot you’ve found in the comments below! 
#FamPay #GetFampaid #Paywithfam #JustTeenThings
#Jackpot #TeensRelate #PunsForDays #Teenology #Dictionary #DictionaryPost #UrbanDictionary",2020-06-16 21:38:14+05:30,382,3,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/103945385_1281594188841256_9148211570697270425_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=RPIYx1tScyYAX9MSJwN&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjMzMjkwMjY5Mzk3NjY0MjUxNQ%3D%3D.2-ccb7-5&oh=00_AfATFfbG7qqYNz7cEk03zr7AQAL2X8HKY5ugcPsOWKI1YA&oe=6449ED8E&_nc_sid=30a2ef
CBCk0rOhHeH,"Now you can make a big impact for Mother Earth virtually from your home!

This environment day, help us Plant for the Planet 🌏 with @sankalptaru_foundation

Contribute any amount between Rs 10-150 to help Sankalptaru plant saplings.

Download the app now. Link in Bio.

#FamPay #WorldEnvironmentDay #PlantForThePlanet #PlantTrees🌱 #Environment #SaveEarth #GoGreen #SaveThePlanet",2020-06-05 10:07:07+05:30,399,3,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/101841548_253058789099682_8397191551311033934_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=B1aZr6ZEbf4AX-0dbsl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDDgb0im9T2QTjjYZduytnS0tS0JVTIS-wx5m9cYKyICg&oe=644A1DCA&_nc_sid=86f79a
CA7smV4AAhp,"Save your allowance with FamPay's Save the Streak #SavingsChallenge and get a chance to double your Savings!

Download the app now. Link in Bio!

#FamPay #GetFamPaid #ChallengeAccepted #WinRewards #DoubleMyMoney #SpinTheWheel #Challenge #GetFamPaid #Savings #Money #Earn #SavingsChallenge",2020-06-02 18:00:24+05:30,467,1,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/101387203_861648784342830_3984863198706109864_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=zByPLga0QD8AX9RZVAJ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjMyMjY0NjE4MTcxNDMzMTc1Mw%3D%3D.2-ccb7-5&oh=00_AfD5yz8BWSl_7AdxIut3R34baERrnzlMsTB4lmRgWtao7w&oe=644996F3&_nc_sid=30a2ef
CAxulNtBzv1,"Can you guess the cost of printing a Rs 10 note?

#FamPay #GetFampaid #DidYouKnow #DigitalPayments #PayWithFam #FunFact #CashlessPayments #GoCashlessWithFamPay",2020-05-29 21:05:17+05:30,504,5,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/101475742_2624826461062310_4451577502038780922_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_ycNtnOf--MAX9Pne3c&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjMxOTg0MDE1MDU0Njc1ODY0NQ%3D%3D.2-ccb7-5&oh=00_AfB_XAvovitZ3B-QbGiGd4fUlbjLeA-hZGTaffZ2cv6Xyg&oe=6449FE0C&_nc_sid=30a2ef
CApo3Ngg8Vd,"Now that you’ve met The Streak - here's what you need to know. The guy loves money and thrives on savings. When people save money, he’s all-powerful but when they don’t, he’s sad and weak. And that’s not a good look on him.

Do you want to help him?

Keep the Streak alive by saving as little as Rs 10 every day and double your savings upon winning🤑

Check out the link in our bio to participate in the challenge!

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 17:41:24+05:30,359,1,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/101239913_251715969383503_91477635635808392_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=o3_zN9WqC0YAX9aFIC3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFKop68ynVU42zKjR4y5McivzKahQXzRQNd40jzEdTLg&oe=64495B40&_nc_sid=86f79a
CApoCFGA3qR,"Welcome to our first ever Savings Challenge where you don't just save money but also stand a chance to double it!

As you know, out friend The Streak thrives on savings. And sadly, many of us have not been saving much.
The Streak is losing fuel by the day and needs you to refuel him quick!

Can The Streak count on you?

Keep the Streak alive by saving as little as Rs 10 everyday and double your savings upon winning🤑
Check out the link in our bio to participate in the challenge!

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 17:34:08+05:30,373,3,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/100912032_656848698228456_2665760987654679422_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=u2sQEwX79QEAX82LQcQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQ2mTT_IVqjo3EOHW7lZM-RqUUWpmWmIqYYldGRTTREQ&oe=6449581A&_nc_sid=86f79a
CApoAkrAcYp,"What’s better?

Your savings feeling like a loner in your wallet? Or it getting doubled with FamPay! Make the right choice!

Join the #SavingsChallenge today to save money and win exciting rewards with FamPay.

Keep the Streak alive by saving as little as Rs 10 every day and double your savings upon winning🤑
Check out the link in our bio to participate in the challenge! Swipe left for more details.

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 17:33:56+05:30,372,2,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/100948867_836978206826254_5529257459429948438_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XvMRxSFIgNgAX90eoRU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDR5IEa83wkXmpzXFBlL49TkmXToDXXVI3PzVEoWBTadQ&oe=6446ACFD&_nc_sid=86f79a
CApeQjYArc4,"Now that you’ve met The Streak - here's what you need to know. The guy loves money and thrives on savings. When people save money, he’s all-powerful but when they don’t….he’s sad and weak. And that’s not a good look on him.

Do you want to help him?

Keep the Streak alive by saving as little as Rs 10 every day and double your savings upon winning🤑

Check out the link in our bio to participate in the challenge!

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 16:08:44+05:30,72,0,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/101022321_244363533490934_6655745727259039902_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=90hpE6knZBoAX9o5BEv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCYDgkxtUahGPvvRu_xHBgIhe67v4OgmS0hQmvQdvxPnA&oe=644998CD&_nc_sid=86f79a
CApeGk-Ahf1,"Welcome to our first ever Savings Challenge where you don't just save money but also stand a chance to double it!

As you know, out friend The Streak thrives on savings. And sadly, many of us have not been saving much.

The Streak is losing fuel by the day and needs you to refuel him quick!

Can The Streak count on you?

Keep the Streak alive by saving as little as Rs 10 everyday and double your savings upon winning🤑

Check out the link in our bio to participate in the challenge!

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 16:07:22+05:30,74,0,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/100966056_3079759568752211_5539295694532334594_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qMwNN-SZ1wUAX_IxXZJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCuC_IOxcJPGjAOa2sTLMxggO6JeMcbHBWmLPbBeiOkfw&oe=644A1AD3&_nc_sid=86f79a
CApd5SXgxP_,"What’s better?

Your savings feeling like a loner in your wallet? Or it getting doubled with FamPay! Make the right choice!

Join #SavingsChallenge today to save money and win exciting rewards with FamPay.

Keep the Streak alive by saving as little as Rs 10 every day and double your savings upon winning🤑

Check out the link in our bio to participate in the challenge! Swipe left for more details.

#FamPay #TheStreak #SavingsChallenge #SaveTheStreak #DoubleMyMoney #GetFamPaid #SpinTheWheel  #ContestAlert #WinRewards #ChallegeAccepted #EarnMoney",2020-05-26 16:05:34+05:30,84,0,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/100598937_106031214389096_4330996899451802827_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=tnTCTh0aqBUAX8aVn7L&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAgwcrGGKR44I5D9y-xuSPpGVvW48udafTgxduP6MyjTQ&oe=64467568&_nc_sid=86f79a
